13-09-2024 14:36:05 - __main__ - <module> - INFO: Writing into log file: ./logs/training_5.log
13-09-2024 14:36:05 - __main__ - <module> - INFO: Dataset used: /mnt/data/desy/frog_simulated/grid_256_v3/
13-09-2024 14:36:05 - __main__ - <module> - INFO: Spectrograms used: as_gn00.dat
13-09-2024 14:36:05 - __main__ - <module> - INFO: Size of output tensor: 256 elements
13-09-2024 14:36:05 - __main__ - <module> - INFO: Batch size: 10 elements
13-09-2024 14:36:05 - __main__ - <module> - INFO: Number of epochs: 30
13-09-2024 14:36:05 - __main__ - <module> - INFO: Initial learning rate: 0.01
13-09-2024 14:36:05 - __main__ - <module> - INFO: Only Pulses with PBDrms lower than 0.5 are used!
13-09-2024 14:36:06 - __main__ - <module> - INFO: Device used (cuda/cpu): cuda
13-09-2024 14:36:06 - __main__ - <module> - INFO: Loading Model...
13-09-2024 14:36:06 - __main__ - <module> - INFO: Freezing early layers!
13-09-2024 14:36:06 - __main__ - <module> - INFO: Loading Model finished!
13-09-2024 14:36:06 - __main__ - <module> - INFO: Loading Data...
13-09-2024 14:36:07 - __main__ - <module> - INFO: Size of dataset: 3510
13-09-2024 14:36:07 - __main__ - <module> - INFO: Size of training data:   2808
13-09-2024 14:36:07 - __main__ - <module> - INFO: Size of validation data: 351
13-09-2024 14:36:07 - __main__ - <module> - INFO: Size of test data:       351
13-09-2024 14:36:07 - __main__ - <module> - INFO: Finished loading data!
13-09-2024 14:36:07 - __main__ - <module> - INFO: Starting training...
13-09-2024 14:36:28 - __main__ - <module> - INFO: Writing into log file: ./logs/training_5.log
13-09-2024 14:36:28 - __main__ - <module> - INFO: Dataset used: /mnt/data/desy/frog_simulated/grid_256_v3/
13-09-2024 14:36:28 - __main__ - <module> - INFO: Spectrograms used: as_gn00.dat
13-09-2024 14:36:28 - __main__ - <module> - INFO: Size of output tensor: 256 elements
13-09-2024 14:36:28 - __main__ - <module> - INFO: Batch size: 10 elements
13-09-2024 14:36:28 - __main__ - <module> - INFO: Number of epochs: 30
13-09-2024 14:36:28 - __main__ - <module> - INFO: Initial learning rate: 0.01
13-09-2024 14:36:28 - __main__ - <module> - INFO: Only Pulses with PBDrms lower than 1.0 are used!
13-09-2024 14:36:28 - __main__ - <module> - INFO: Device used (cuda/cpu): cuda
13-09-2024 14:36:28 - __main__ - <module> - INFO: Loading Model...
13-09-2024 14:36:29 - __main__ - <module> - INFO: Freezing early layers!
13-09-2024 14:36:29 - __main__ - <module> - INFO: Loading Model finished!
13-09-2024 14:36:29 - __main__ - <module> - INFO: Loading Data...
13-09-2024 14:36:29 - __main__ - <module> - INFO: Size of dataset: 9022
13-09-2024 14:36:29 - __main__ - <module> - INFO: Size of training data:   7218
13-09-2024 14:36:29 - __main__ - <module> - INFO: Size of validation data: 902
13-09-2024 14:36:29 - __main__ - <module> - INFO: Size of test data:       902
13-09-2024 14:36:29 - __main__ - <module> - INFO: Finished loading data!
13-09-2024 14:36:29 - __main__ - <module> - INFO: Starting training...
13-09-2024 14:36:36 - __main__ - <module> - INFO: Epoch 1 / 30, Step 10 / 721, Loss = 0.0255712755
13-09-2024 14:36:42 - __main__ - <module> - INFO: Epoch 1 / 30, Step 20 / 721, Loss = 0.0094499821
13-09-2024 14:36:49 - __main__ - <module> - INFO: Epoch 1 / 30, Step 30 / 721, Loss = 0.0135089559
13-09-2024 14:36:55 - __main__ - <module> - INFO: Epoch 1 / 30, Step 40 / 721, Loss = 0.0151536232
13-09-2024 14:37:02 - __main__ - <module> - INFO: Epoch 1 / 30, Step 50 / 721, Loss = 0.0134471878
13-09-2024 14:37:08 - __main__ - <module> - INFO: Epoch 1 / 30, Step 60 / 721, Loss = 0.0129917478
13-09-2024 14:37:14 - __main__ - <module> - INFO: Epoch 1 / 30, Step 70 / 721, Loss = 0.0109585198
13-09-2024 14:37:21 - __main__ - <module> - INFO: Epoch 1 / 30, Step 80 / 721, Loss = 0.0122698043
13-09-2024 14:37:27 - __main__ - <module> - INFO: Epoch 1 / 30, Step 90 / 721, Loss = 0.0186276883
13-09-2024 14:37:33 - __main__ - <module> - INFO: Epoch 1 / 30, Step 100 / 721, Loss = 0.0156878252
13-09-2024 14:37:40 - __main__ - <module> - INFO: Epoch 1 / 30, Step 110 / 721, Loss = 0.0103918286
13-09-2024 14:37:46 - __main__ - <module> - INFO: Epoch 1 / 30, Step 120 / 721, Loss = 0.0217168964
13-09-2024 14:37:53 - __main__ - <module> - INFO: Epoch 1 / 30, Step 130 / 721, Loss = 0.0152591933
13-09-2024 14:37:59 - __main__ - <module> - INFO: Epoch 1 / 30, Step 140 / 721, Loss = 0.0152642727
13-09-2024 14:38:06 - __main__ - <module> - INFO: Epoch 1 / 30, Step 150 / 721, Loss = 0.0220628027
13-09-2024 14:38:12 - __main__ - <module> - INFO: Epoch 1 / 30, Step 160 / 721, Loss = 0.0103655709
13-09-2024 14:38:18 - __main__ - <module> - INFO: Epoch 1 / 30, Step 170 / 721, Loss = 0.0246161111
13-09-2024 14:38:25 - __main__ - <module> - INFO: Epoch 1 / 30, Step 180 / 721, Loss = 0.0165083129
13-09-2024 14:38:31 - __main__ - <module> - INFO: Epoch 1 / 30, Step 190 / 721, Loss = 0.0162163582
13-09-2024 14:38:37 - __main__ - <module> - INFO: Epoch 1 / 30, Step 200 / 721, Loss = 0.0217018723
13-09-2024 14:38:44 - __main__ - <module> - INFO: Epoch 1 / 30, Step 210 / 721, Loss = 0.0155380955
13-09-2024 14:38:50 - __main__ - <module> - INFO: Epoch 1 / 30, Step 220 / 721, Loss = 0.0234862417
13-09-2024 14:38:56 - __main__ - <module> - INFO: Epoch 1 / 30, Step 230 / 721, Loss = 0.0170645025
13-09-2024 14:39:03 - __main__ - <module> - INFO: Epoch 1 / 30, Step 240 / 721, Loss = 0.0187818687
13-09-2024 14:39:09 - __main__ - <module> - INFO: Epoch 1 / 30, Step 250 / 721, Loss = 0.0152571341
13-09-2024 14:39:16 - __main__ - <module> - INFO: Epoch 1 / 30, Step 260 / 721, Loss = 0.0155560439
13-09-2024 14:39:22 - __main__ - <module> - INFO: Epoch 1 / 30, Step 270 / 721, Loss = 0.0099128084
