17-09-2024 13:36:31 - __main__ - <module> - INFO: Writing into log file: ./logs/training_20.log
17-09-2024 13:36:31 - __main__ - <module> - INFO: Dataset used: /mnt/data/desy/frog_simulated/grid_256_v3/
17-09-2024 13:36:31 - __main__ - <module> - INFO: Spectrograms used: as_gn00.dat
17-09-2024 13:36:31 - __main__ - <module> - INFO: Size of output tensor: 256 elements
17-09-2024 13:36:31 - __main__ - <module> - INFO: Batch size: 10 elements
17-09-2024 13:36:31 - __main__ - <module> - INFO: Number of epochs: 5
17-09-2024 13:36:31 - __main__ - <module> - INFO: Initial learning rate: 0.001
17-09-2024 13:36:31 - __main__ - <module> - INFO: Only Pulses with PBDrms lower than 0.5 are used!
17-09-2024 13:36:31 - __main__ - <module> - INFO: Device used (cuda/cpu): cuda
17-09-2024 13:36:31 - __main__ - <module> - INFO: Loading Model...
17-09-2024 13:36:32 - __main__ - <module> - INFO: Freezing early layers!
17-09-2024 13:36:32 - __main__ - <module> - INFO: Loading Model finished!
17-09-2024 13:36:32 - __main__ - <module> - INFO: Loading Data...
17-09-2024 13:36:32 - __main__ - <module> - INFO: Size of dataset: 3510
17-09-2024 13:36:32 - __main__ - <module> - INFO: Size of training data:   2808
17-09-2024 13:36:32 - __main__ - <module> - INFO: Size of validation data: 351
17-09-2024 13:36:32 - __main__ - <module> - INFO: Size of test data:       351
17-09-2024 13:36:32 - __main__ - <module> - INFO: Finished loading data!
17-09-2024 13:36:32 - __main__ - <module> - INFO: Starting training...
17-09-2024 13:36:39 - __main__ - <module> - INFO: Epoch 1 / 5, Step 10 / 280, Loss = 3.7290843964e+01
17-09-2024 13:36:45 - __main__ - <module> - INFO: Epoch 1 / 5, Step 20 / 280, Loss = 3.4557415009e+01
17-09-2024 13:36:52 - __main__ - <module> - INFO: Epoch 1 / 5, Step 30 / 280, Loss = 3.2451290131e+01
17-09-2024 13:36:58 - __main__ - <module> - INFO: Epoch 1 / 5, Step 40 / 280, Loss = 3.2594532013e+01
17-09-2024 13:37:05 - __main__ - <module> - INFO: Epoch 1 / 5, Step 50 / 280, Loss = 3.3127288818e+01
17-09-2024 13:37:11 - __main__ - <module> - INFO: Epoch 1 / 5, Step 60 / 280, Loss = 3.1796808243e+01
17-09-2024 13:37:17 - __main__ - <module> - INFO: Epoch 1 / 5, Step 70 / 280, Loss = 3.3318199158e+01
17-09-2024 13:37:24 - __main__ - <module> - INFO: Epoch 1 / 5, Step 80 / 280, Loss = 3.1823780060e+01
17-09-2024 13:37:30 - __main__ - <module> - INFO: Epoch 1 / 5, Step 90 / 280, Loss = 3.1612070084e+01
17-09-2024 13:37:37 - __main__ - <module> - INFO: Epoch 1 / 5, Step 100 / 280, Loss = 3.2975605011e+01
17-09-2024 13:37:43 - __main__ - <module> - INFO: Epoch 1 / 5, Step 110 / 280, Loss = 3.1966730118e+01
17-09-2024 13:37:50 - __main__ - <module> - INFO: Epoch 1 / 5, Step 120 / 280, Loss = 3.3638324738e+01
17-09-2024 13:37:56 - __main__ - <module> - INFO: Epoch 1 / 5, Step 130 / 280, Loss = 3.1911771774e+01
17-09-2024 13:38:03 - __main__ - <module> - INFO: Epoch 1 / 5, Step 140 / 280, Loss = 2.9441541672e+01
17-09-2024 13:38:09 - __main__ - <module> - INFO: Epoch 1 / 5, Step 150 / 280, Loss = 3.1048791885e+01
17-09-2024 13:38:15 - __main__ - <module> - INFO: Epoch 1 / 5, Step 160 / 280, Loss = 3.2486904144e+01
17-09-2024 13:38:22 - __main__ - <module> - INFO: Epoch 1 / 5, Step 170 / 280, Loss = 3.0711790085e+01
17-09-2024 13:38:28 - __main__ - <module> - INFO: Epoch 1 / 5, Step 180 / 280, Loss = 3.1172826767e+01
17-09-2024 13:38:35 - __main__ - <module> - INFO: Epoch 1 / 5, Step 190 / 280, Loss = 3.3010601044e+01
17-09-2024 13:38:41 - __main__ - <module> - INFO: Epoch 1 / 5, Step 200 / 280, Loss = 2.9562915802e+01
17-09-2024 13:38:48 - __main__ - <module> - INFO: Epoch 1 / 5, Step 210 / 280, Loss = 3.1500040054e+01
17-09-2024 13:38:54 - __main__ - <module> - INFO: Epoch 1 / 5, Step 220 / 280, Loss = 3.0155029297e+01
17-09-2024 13:39:01 - __main__ - <module> - INFO: Epoch 1 / 5, Step 230 / 280, Loss = 3.0097919464e+01
17-09-2024 13:39:07 - __main__ - <module> - INFO: Epoch 1 / 5, Step 240 / 280, Loss = 2.9609441757e+01
17-09-2024 13:39:13 - __main__ - <module> - INFO: Epoch 1 / 5, Step 250 / 280, Loss = 3.2253734589e+01
17-09-2024 13:39:20 - __main__ - <module> - INFO: Epoch 1 / 5, Step 260 / 280, Loss = 2.9350387573e+01
17-09-2024 13:39:26 - __main__ - <module> - INFO: Epoch 1 / 5, Step 270 / 280, Loss = 3.1083951950e+01
17-09-2024 13:39:33 - __main__ - <module> - INFO: Epoch 1 / 5, Step 280 / 280, Loss = 3.1218862534e+01
17-09-2024 13:39:33 - __main__ - <module> - INFO: New learning rate: 0.0009000000000000001
17-09-2024 13:39:33 - __main__ - <module> - INFO: Starting Validation for epoch 1 / 5
17-09-2024 13:39:55 - __main__ - <module> - INFO: Validation Loss: 3.0220297549e+01
17-09-2024 13:40:02 - __main__ - <module> - INFO: Epoch 2 / 5, Step 10 / 280, Loss = 3.1828220367e+01
17-09-2024 13:40:08 - __main__ - <module> - INFO: Epoch 2 / 5, Step 20 / 280, Loss = 2.9865665436e+01
17-09-2024 13:40:15 - __main__ - <module> - INFO: Epoch 2 / 5, Step 30 / 280, Loss = 3.0256830215e+01
17-09-2024 13:40:21 - __main__ - <module> - INFO: Epoch 2 / 5, Step 40 / 280, Loss = 2.8843051910e+01
17-09-2024 13:40:27 - __main__ - <module> - INFO: Epoch 2 / 5, Step 50 / 280, Loss = 3.2096328735e+01
17-09-2024 13:40:34 - __main__ - <module> - INFO: Epoch 2 / 5, Step 60 / 280, Loss = 3.0560811996e+01
17-09-2024 13:40:40 - __main__ - <module> - INFO: Epoch 2 / 5, Step 70 / 280, Loss = 2.9713621140e+01
17-09-2024 13:40:46 - __main__ - <module> - INFO: Epoch 2 / 5, Step 80 / 280, Loss = 3.1262369156e+01
17-09-2024 13:40:53 - __main__ - <module> - INFO: Epoch 2 / 5, Step 90 / 280, Loss = 3.1438449860e+01
17-09-2024 13:40:59 - __main__ - <module> - INFO: Epoch 2 / 5, Step 100 / 280, Loss = 3.1481550217e+01
17-09-2024 13:41:05 - __main__ - <module> - INFO: Epoch 2 / 5, Step 110 / 280, Loss = 3.1417047501e+01
17-09-2024 13:41:12 - __main__ - <module> - INFO: Epoch 2 / 5, Step 120 / 280, Loss = 3.1327825546e+01
17-09-2024 13:41:18 - __main__ - <module> - INFO: Epoch 2 / 5, Step 130 / 280, Loss = 3.0456485748e+01
17-09-2024 13:41:24 - __main__ - <module> - INFO: Epoch 2 / 5, Step 140 / 280, Loss = 3.0617639542e+01
17-09-2024 13:41:31 - __main__ - <module> - INFO: Epoch 2 / 5, Step 150 / 280, Loss = 3.0831342697e+01
17-09-2024 13:41:37 - __main__ - <module> - INFO: Epoch 2 / 5, Step 160 / 280, Loss = 3.0385013580e+01
17-09-2024 13:41:44 - __main__ - <module> - INFO: Epoch 2 / 5, Step 170 / 280, Loss = 3.0867233276e+01
