16-09-2024 16:20:53 - __main__ - <module> - INFO: Writing into log file: ./logs/training_17.log
16-09-2024 16:20:53 - __main__ - <module> - INFO: Dataset used: /mnt/data/desy/frog_simulated/grid_256_v3/
16-09-2024 16:20:53 - __main__ - <module> - INFO: Spectrograms used: as_gn00.dat
16-09-2024 16:20:53 - __main__ - <module> - INFO: Size of output tensor: 256 elements
16-09-2024 16:20:53 - __main__ - <module> - INFO: Batch size: 10 elements
16-09-2024 16:20:53 - __main__ - <module> - INFO: Number of epochs: 20
16-09-2024 16:20:53 - __main__ - <module> - INFO: Initial learning rate: 0.001
16-09-2024 16:20:53 - __main__ - <module> - INFO: Only Pulses with PBDrms lower than 0.5 are used!
16-09-2024 16:20:53 - __main__ - <module> - INFO: Device used (cuda/cpu): cuda
16-09-2024 16:20:53 - __main__ - <module> - INFO: Loading Model...
16-09-2024 16:20:53 - __main__ - <module> - INFO: Freezing early layers!
16-09-2024 16:20:53 - __main__ - <module> - INFO: Loading Model finished!
16-09-2024 16:20:53 - __main__ - <module> - INFO: Loading Data...
16-09-2024 16:20:54 - __main__ - <module> - INFO: Size of dataset: 3510
16-09-2024 16:20:54 - __main__ - <module> - INFO: Size of training data:   2808
16-09-2024 16:20:54 - __main__ - <module> - INFO: Size of validation data: 351
16-09-2024 16:20:54 - __main__ - <module> - INFO: Size of test data:       351
16-09-2024 16:20:54 - __main__ - <module> - INFO: Finished loading data!
16-09-2024 16:20:54 - __main__ - <module> - INFO: Starting training...
16-09-2024 16:21:01 - __main__ - <module> - INFO: Epoch 1 / 20, Step 10 / 280, Loss = 1.3294267654e-01
16-09-2024 16:21:07 - __main__ - <module> - INFO: Epoch 1 / 20, Step 20 / 280, Loss = 8.6326897144e-02
16-09-2024 16:21:14 - __main__ - <module> - INFO: Epoch 1 / 20, Step 30 / 280, Loss = 7.3052704334e-02
16-09-2024 16:21:20 - __main__ - <module> - INFO: Epoch 1 / 20, Step 40 / 280, Loss = 5.7372685522e-02
16-09-2024 16:21:27 - __main__ - <module> - INFO: Epoch 1 / 20, Step 50 / 280, Loss = 5.5023189634e-02
16-09-2024 16:21:33 - __main__ - <module> - INFO: Epoch 1 / 20, Step 60 / 280, Loss = 4.9704622477e-02
16-09-2024 16:21:40 - __main__ - <module> - INFO: Epoch 1 / 20, Step 70 / 280, Loss = 6.2153663486e-02
16-09-2024 16:21:46 - __main__ - <module> - INFO: Epoch 1 / 20, Step 80 / 280, Loss = 5.0649236888e-02
16-09-2024 16:21:53 - __main__ - <module> - INFO: Epoch 1 / 20, Step 90 / 280, Loss = 3.8539689034e-02
16-09-2024 16:21:59 - __main__ - <module> - INFO: Epoch 1 / 20, Step 100 / 280, Loss = 5.3477298468e-02
16-09-2024 16:22:06 - __main__ - <module> - INFO: Epoch 1 / 20, Step 110 / 280, Loss = 3.0116695911e-02
16-09-2024 16:22:12 - __main__ - <module> - INFO: Epoch 1 / 20, Step 120 / 280, Loss = 4.7850299627e-02
16-09-2024 16:22:19 - __main__ - <module> - INFO: Epoch 1 / 20, Step 130 / 280, Loss = 3.9138909429e-02
16-09-2024 16:22:25 - __main__ - <module> - INFO: Epoch 1 / 20, Step 140 / 280, Loss = 2.3910073563e-02
16-09-2024 16:22:32 - __main__ - <module> - INFO: Epoch 1 / 20, Step 150 / 280, Loss = 4.1971173137e-02
16-09-2024 16:22:38 - __main__ - <module> - INFO: Epoch 1 / 20, Step 160 / 280, Loss = 3.5682443529e-02
16-09-2024 16:22:45 - __main__ - <module> - INFO: Epoch 1 / 20, Step 170 / 280, Loss = 3.3087637275e-02
16-09-2024 16:22:51 - __main__ - <module> - INFO: Epoch 1 / 20, Step 180 / 280, Loss = 4.9242436886e-02
16-09-2024 16:22:58 - __main__ - <module> - INFO: Epoch 1 / 20, Step 190 / 280, Loss = 3.2784238458e-02
16-09-2024 16:23:04 - __main__ - <module> - INFO: Epoch 1 / 20, Step 200 / 280, Loss = 3.2004736364e-02
16-09-2024 16:23:11 - __main__ - <module> - INFO: Epoch 1 / 20, Step 210 / 280, Loss = 2.9207173735e-02
16-09-2024 16:23:17 - __main__ - <module> - INFO: Epoch 1 / 20, Step 220 / 280, Loss = 4.2846720666e-02
16-09-2024 16:23:24 - __main__ - <module> - INFO: Epoch 1 / 20, Step 230 / 280, Loss = 3.4110993147e-02
16-09-2024 16:23:30 - __main__ - <module> - INFO: Epoch 1 / 20, Step 240 / 280, Loss = 1.7078531906e-02
16-09-2024 16:23:37 - __main__ - <module> - INFO: Epoch 1 / 20, Step 250 / 280, Loss = 3.7378590554e-02
16-09-2024 16:23:44 - __main__ - <module> - INFO: Epoch 1 / 20, Step 260 / 280, Loss = 4.0248475969e-02
16-09-2024 16:23:50 - __main__ - <module> - INFO: Epoch 1 / 20, Step 270 / 280, Loss = 5.4777551442e-02
16-09-2024 16:23:57 - __main__ - <module> - INFO: Epoch 1 / 20, Step 280 / 280, Loss = 4.5621886849e-02
16-09-2024 16:23:57 - __main__ - <module> - INFO: New learning rate: 0.0009000000000000001
16-09-2024 16:23:57 - __main__ - <module> - INFO: Starting Validation for epoch 1 / 20
16-09-2024 16:24:19 - __main__ - <module> - INFO: Validation Loss: 3.2644215919e-02
16-09-2024 16:24:25 - __main__ - <module> - INFO: Epoch 2 / 20, Step 10 / 280, Loss = 4.3144870549e-02
16-09-2024 16:24:32 - __main__ - <module> - INFO: Epoch 2 / 20, Step 20 / 280, Loss = 4.1977990419e-02
16-09-2024 16:24:38 - __main__ - <module> - INFO: Epoch 2 / 20, Step 30 / 280, Loss = 4.3756507337e-02
16-09-2024 16:24:45 - __main__ - <module> - INFO: Epoch 2 / 20, Step 40 / 280, Loss = 3.2730508596e-02
16-09-2024 16:24:51 - __main__ - <module> - INFO: Epoch 2 / 20, Step 50 / 280, Loss = 3.5699140280e-02
16-09-2024 16:24:57 - __main__ - <module> - INFO: Epoch 2 / 20, Step 60 / 280, Loss = 2.3763982579e-02
16-09-2024 16:25:04 - __main__ - <module> - INFO: Epoch 2 / 20, Step 70 / 280, Loss = 2.3738732561e-02
16-09-2024 16:25:10 - __main__ - <module> - INFO: Epoch 2 / 20, Step 80 / 280, Loss = 1.9266908988e-02
16-09-2024 16:25:17 - __main__ - <module> - INFO: Epoch 2 / 20, Step 90 / 280, Loss = 2.1466730163e-02
16-09-2024 16:25:23 - __main__ - <module> - INFO: Epoch 2 / 20, Step 100 / 280, Loss = 3.1780980527e-02
16-09-2024 16:25:30 - __main__ - <module> - INFO: Epoch 2 / 20, Step 110 / 280, Loss = 3.5348825157e-02
16-09-2024 16:25:36 - __main__ - <module> - INFO: Epoch 2 / 20, Step 120 / 280, Loss = 3.5212721676e-02
16-09-2024 16:25:42 - __main__ - <module> - INFO: Epoch 2 / 20, Step 130 / 280, Loss = 3.0349725857e-02
16-09-2024 16:25:49 - __main__ - <module> - INFO: Epoch 2 / 20, Step 140 / 280, Loss = 3.5173773766e-02
16-09-2024 16:25:55 - __main__ - <module> - INFO: Epoch 2 / 20, Step 150 / 280, Loss = 2.2398306057e-02
16-09-2024 16:26:02 - __main__ - <module> - INFO: Epoch 2 / 20, Step 160 / 280, Loss = 3.3488668501e-02
16-09-2024 16:26:08 - __main__ - <module> - INFO: Epoch 2 / 20, Step 170 / 280, Loss = 2.1845689043e-02
16-09-2024 16:26:14 - __main__ - <module> - INFO: Epoch 2 / 20, Step 180 / 280, Loss = 3.3111840487e-02
16-09-2024 16:26:21 - __main__ - <module> - INFO: Epoch 2 / 20, Step 190 / 280, Loss = 3.3370859921e-02
16-09-2024 16:26:27 - __main__ - <module> - INFO: Epoch 2 / 20, Step 200 / 280, Loss = 2.1288901567e-02
16-09-2024 16:26:34 - __main__ - <module> - INFO: Epoch 2 / 20, Step 210 / 280, Loss = 2.7866769582e-02
16-09-2024 16:26:40 - __main__ - <module> - INFO: Epoch 2 / 20, Step 220 / 280, Loss = 3.8086112589e-02
16-09-2024 16:26:47 - __main__ - <module> - INFO: Epoch 2 / 20, Step 230 / 280, Loss = 4.0873546153e-02
16-09-2024 16:26:53 - __main__ - <module> - INFO: Epoch 2 / 20, Step 240 / 280, Loss = 4.1181530803e-02
16-09-2024 16:26:59 - __main__ - <module> - INFO: Epoch 2 / 20, Step 250 / 280, Loss = 2.7886940166e-02
16-09-2024 16:27:06 - __main__ - <module> - INFO: Epoch 2 / 20, Step 260 / 280, Loss = 4.1067879647e-02
16-09-2024 16:27:12 - __main__ - <module> - INFO: Epoch 2 / 20, Step 270 / 280, Loss = 3.0738739297e-02
16-09-2024 16:27:19 - __main__ - <module> - INFO: Epoch 2 / 20, Step 280 / 280, Loss = 2.8755648062e-02
16-09-2024 16:27:19 - __main__ - <module> - INFO: New learning rate: 0.0008100000000000001
16-09-2024 16:27:19 - __main__ - <module> - INFO: Starting Validation for epoch 2 / 20
16-09-2024 16:27:41 - __main__ - <module> - INFO: Validation Loss: 3.0324665105e-02
16-09-2024 16:27:47 - __main__ - <module> - INFO: Epoch 3 / 20, Step 10 / 280, Loss = 2.8666362166e-02
16-09-2024 16:27:54 - __main__ - <module> - INFO: Epoch 3 / 20, Step 20 / 280, Loss = 2.7934107929e-02
16-09-2024 16:28:00 - __main__ - <module> - INFO: Epoch 3 / 20, Step 30 / 280, Loss = 5.7121437043e-02
16-09-2024 16:28:06 - __main__ - <module> - INFO: Epoch 3 / 20, Step 40 / 280, Loss = 3.2703563571e-02
16-09-2024 16:28:13 - __main__ - <module> - INFO: Epoch 3 / 20, Step 50 / 280, Loss = 4.0290776640e-02
16-09-2024 16:28:19 - __main__ - <module> - INFO: Epoch 3 / 20, Step 60 / 280, Loss = 3.0063865706e-02
16-09-2024 16:28:25 - __main__ - <module> - INFO: Epoch 3 / 20, Step 70 / 280, Loss = 2.4118494242e-02
16-09-2024 16:28:32 - __main__ - <module> - INFO: Epoch 3 / 20, Step 80 / 280, Loss = 1.5066507272e-02
16-09-2024 16:28:38 - __main__ - <module> - INFO: Epoch 3 / 20, Step 90 / 280, Loss = 3.1651385128e-02
