17-09-2024 14:42:36 - __main__ - <module> - INFO: Writing into log file: ./logs/training_23.log
17-09-2024 14:42:36 - __main__ - <module> - INFO: Dataset used: /mnt/data/desy/frog_simulated/grid_256_v3/
17-09-2024 14:42:36 - __main__ - <module> - INFO: Spectrograms used: as_gn00.dat
17-09-2024 14:42:36 - __main__ - <module> - INFO: Size of output tensor: 256 elements
17-09-2024 14:42:36 - __main__ - <module> - INFO: Batch size: 10 elements
17-09-2024 14:42:36 - __main__ - <module> - INFO: Number of epochs: 20
17-09-2024 14:42:36 - __main__ - <module> - INFO: Initial learning rate: 0.01
17-09-2024 14:42:36 - __main__ - <module> - INFO: Only Pulses with PBDrms lower than 0.5 are used!
17-09-2024 14:42:36 - __main__ - <module> - INFO: Device used (cuda/cpu): cuda
17-09-2024 14:42:36 - __main__ - <module> - INFO: Loading Model...
17-09-2024 14:42:36 - __main__ - <module> - INFO: Freezing early layers!
17-09-2024 14:42:36 - __main__ - <module> - INFO: Loading Model finished!
17-09-2024 14:42:36 - __main__ - <module> - INFO: Loading Data...
17-09-2024 14:42:37 - __main__ - <module> - INFO: Size of dataset: 3510
17-09-2024 14:42:37 - __main__ - <module> - INFO: Size of training data:   2808
17-09-2024 14:42:37 - __main__ - <module> - INFO: Size of validation data: 351
17-09-2024 14:42:37 - __main__ - <module> - INFO: Size of test data:       351
17-09-2024 14:42:37 - __main__ - <module> - INFO: Finished loading data!
17-09-2024 14:42:37 - __main__ - <module> - INFO: Starting training...
17-09-2024 14:42:43 - __main__ - <module> - INFO: Epoch 1 / 20, Step 10 / 280, Loss = 1.6543775940e+02
17-09-2024 14:42:50 - __main__ - <module> - INFO: Epoch 1 / 20, Step 20 / 280, Loss = 1.6705352783e+02
17-09-2024 14:42:56 - __main__ - <module> - INFO: Epoch 1 / 20, Step 30 / 280, Loss = 1.6318661499e+02
17-09-2024 14:43:03 - __main__ - <module> - INFO: Epoch 1 / 20, Step 40 / 280, Loss = 1.6344279480e+02
17-09-2024 14:43:09 - __main__ - <module> - INFO: Epoch 1 / 20, Step 50 / 280, Loss = 1.6487754822e+02
17-09-2024 14:43:15 - __main__ - <module> - INFO: Epoch 1 / 20, Step 60 / 280, Loss = 1.6585241699e+02
17-09-2024 14:43:22 - __main__ - <module> - INFO: Epoch 1 / 20, Step 70 / 280, Loss = 1.6599058533e+02
17-09-2024 14:43:28 - __main__ - <module> - INFO: Epoch 1 / 20, Step 80 / 280, Loss = 1.6494212341e+02
17-09-2024 14:43:35 - __main__ - <module> - INFO: Epoch 1 / 20, Step 90 / 280, Loss = 1.6658412170e+02
17-09-2024 14:43:41 - __main__ - <module> - INFO: Epoch 1 / 20, Step 100 / 280, Loss = 1.6401194763e+02
17-09-2024 14:43:47 - __main__ - <module> - INFO: Epoch 1 / 20, Step 110 / 280, Loss = 1.6705064392e+02
17-09-2024 14:43:54 - __main__ - <module> - INFO: Epoch 1 / 20, Step 120 / 280, Loss = 1.6432162476e+02
17-09-2024 14:44:00 - __main__ - <module> - INFO: Epoch 1 / 20, Step 130 / 280, Loss = 1.6545169067e+02
17-09-2024 14:44:07 - __main__ - <module> - INFO: Epoch 1 / 20, Step 140 / 280, Loss = 1.6639170837e+02
17-09-2024 14:44:13 - __main__ - <module> - INFO: Epoch 1 / 20, Step 150 / 280, Loss = 1.6671694946e+02
17-09-2024 14:44:19 - __main__ - <module> - INFO: Epoch 1 / 20, Step 160 / 280, Loss = 1.6789677429e+02
17-09-2024 14:44:26 - __main__ - <module> - INFO: Epoch 1 / 20, Step 170 / 280, Loss = 1.6326281738e+02
17-09-2024 14:44:32 - __main__ - <module> - INFO: Epoch 1 / 20, Step 180 / 280, Loss = 1.6260116577e+02
17-09-2024 14:44:38 - __main__ - <module> - INFO: Epoch 1 / 20, Step 190 / 280, Loss = 1.6547540283e+02
17-09-2024 14:44:45 - __main__ - <module> - INFO: Epoch 1 / 20, Step 200 / 280, Loss = 1.6805255127e+02
17-09-2024 14:44:51 - __main__ - <module> - INFO: Epoch 1 / 20, Step 210 / 280, Loss = 1.6718309021e+02
17-09-2024 14:44:58 - __main__ - <module> - INFO: Epoch 1 / 20, Step 220 / 280, Loss = 1.6721502686e+02
17-09-2024 14:45:04 - __main__ - <module> - INFO: Epoch 1 / 20, Step 230 / 280, Loss = 1.6644924927e+02
17-09-2024 14:45:10 - __main__ - <module> - INFO: Epoch 1 / 20, Step 240 / 280, Loss = 1.6545860291e+02
17-09-2024 14:45:17 - __main__ - <module> - INFO: Epoch 1 / 20, Step 250 / 280, Loss = 1.6383624268e+02
17-09-2024 14:45:23 - __main__ - <module> - INFO: Epoch 1 / 20, Step 260 / 280, Loss = 1.6667613220e+02
17-09-2024 14:45:30 - __main__ - <module> - INFO: Epoch 1 / 20, Step 270 / 280, Loss = 1.6731422424e+02
17-09-2024 14:45:36 - __main__ - <module> - INFO: Epoch 1 / 20, Step 280 / 280, Loss = 1.6640007019e+02
17-09-2024 14:45:37 - __main__ - <module> - INFO: New learning rate: 0.009000000000000001
17-09-2024 14:45:37 - __main__ - <module> - INFO: Starting Validation for epoch 1 / 20
17-09-2024 14:45:59 - __main__ - <module> - INFO: Validation Loss: 1.6565888341e+02
17-09-2024 14:46:06 - __main__ - <module> - INFO: Epoch 2 / 20, Step 10 / 280, Loss = 1.6544474792e+02
17-09-2024 14:46:12 - __main__ - <module> - INFO: Epoch 2 / 20, Step 20 / 280, Loss = 1.6410452271e+02
17-09-2024 14:46:19 - __main__ - <module> - INFO: Epoch 2 / 20, Step 30 / 280, Loss = 1.6569645691e+02
17-09-2024 14:46:25 - __main__ - <module> - INFO: Epoch 2 / 20, Step 40 / 280, Loss = 1.6385028076e+02
17-09-2024 14:46:32 - __main__ - <module> - INFO: Epoch 2 / 20, Step 50 / 280, Loss = 1.6443818665e+02
17-09-2024 14:46:39 - __main__ - <module> - INFO: Epoch 2 / 20, Step 60 / 280, Loss = 1.6608865356e+02
17-09-2024 14:46:45 - __main__ - <module> - INFO: Epoch 2 / 20, Step 70 / 280, Loss = 1.6715153503e+02
17-09-2024 14:46:52 - __main__ - <module> - INFO: Epoch 2 / 20, Step 80 / 280, Loss = 1.6844377136e+02
17-09-2024 14:46:58 - __main__ - <module> - INFO: Epoch 2 / 20, Step 90 / 280, Loss = 1.6516648865e+02
17-09-2024 14:47:05 - __main__ - <module> - INFO: Epoch 2 / 20, Step 100 / 280, Loss = 1.6621699524e+02
17-09-2024 14:47:11 - __main__ - <module> - INFO: Epoch 2 / 20, Step 110 / 280, Loss = 1.6438212585e+02
17-09-2024 14:47:18 - __main__ - <module> - INFO: Epoch 2 / 20, Step 120 / 280, Loss = 1.6791548157e+02
17-09-2024 14:47:25 - __main__ - <module> - INFO: Epoch 2 / 20, Step 130 / 280, Loss = 1.6521994019e+02
17-09-2024 14:47:31 - __main__ - <module> - INFO: Epoch 2 / 20, Step 140 / 280, Loss = 1.6681858826e+02
17-09-2024 14:47:38 - __main__ - <module> - INFO: Epoch 2 / 20, Step 150 / 280, Loss = 1.6500117493e+02
17-09-2024 14:47:44 - __main__ - <module> - INFO: Epoch 2 / 20, Step 160 / 280, Loss = 1.6663444519e+02
17-09-2024 14:47:51 - __main__ - <module> - INFO: Epoch 2 / 20, Step 170 / 280, Loss = 1.6762046814e+02
17-09-2024 14:47:57 - __main__ - <module> - INFO: Epoch 2 / 20, Step 180 / 280, Loss = 1.6540896606e+02
17-09-2024 14:48:04 - __main__ - <module> - INFO: Epoch 2 / 20, Step 190 / 280, Loss = 1.6778849792e+02
17-09-2024 14:48:11 - __main__ - <module> - INFO: Epoch 2 / 20, Step 200 / 280, Loss = 1.6612512207e+02
17-09-2024 14:48:17 - __main__ - <module> - INFO: Epoch 2 / 20, Step 210 / 280, Loss = 1.6390220642e+02
17-09-2024 14:48:24 - __main__ - <module> - INFO: Epoch 2 / 20, Step 220 / 280, Loss = 1.6683734131e+02
17-09-2024 14:48:30 - __main__ - <module> - INFO: Epoch 2 / 20, Step 230 / 280, Loss = 1.6727102661e+02
17-09-2024 14:48:37 - __main__ - <module> - INFO: Epoch 2 / 20, Step 240 / 280, Loss = 1.6505972290e+02
17-09-2024 14:48:44 - __main__ - <module> - INFO: Epoch 2 / 20, Step 250 / 280, Loss = 1.6725683594e+02
17-09-2024 14:48:50 - __main__ - <module> - INFO: Epoch 2 / 20, Step 260 / 280, Loss = 1.6540176392e+02
17-09-2024 14:48:57 - __main__ - <module> - INFO: Epoch 2 / 20, Step 270 / 280, Loss = 1.6634661865e+02
17-09-2024 14:49:03 - __main__ - <module> - INFO: Epoch 2 / 20, Step 280 / 280, Loss = 1.6708140564e+02
17-09-2024 14:49:04 - __main__ - <module> - INFO: New learning rate: 0.008100000000000001
17-09-2024 14:49:04 - __main__ - <module> - INFO: Starting Validation for epoch 2 / 20
17-09-2024 14:49:26 - __main__ - <module> - INFO: Validation Loss: 1.6610018497e+02
17-09-2024 14:49:33 - __main__ - <module> - INFO: Epoch 3 / 20, Step 10 / 280, Loss = 1.6648999023e+02
17-09-2024 14:49:39 - __main__ - <module> - INFO: Epoch 3 / 20, Step 20 / 280, Loss = 1.6825247192e+02
17-09-2024 14:49:46 - __main__ - <module> - INFO: Epoch 3 / 20, Step 30 / 280, Loss = 1.6515177917e+02
17-09-2024 14:49:52 - __main__ - <module> - INFO: Epoch 3 / 20, Step 40 / 280, Loss = 1.6676571655e+02
17-09-2024 14:49:59 - __main__ - <module> - INFO: Epoch 3 / 20, Step 50 / 280, Loss = 1.6622377014e+02
17-09-2024 14:50:06 - __main__ - <module> - INFO: Epoch 3 / 20, Step 60 / 280, Loss = 1.6742466736e+02
17-09-2024 14:50:12 - __main__ - <module> - INFO: Epoch 3 / 20, Step 70 / 280, Loss = 1.6643753052e+02
17-09-2024 14:50:19 - __main__ - <module> - INFO: Epoch 3 / 20, Step 80 / 280, Loss = 1.6775579834e+02
17-09-2024 14:50:25 - __main__ - <module> - INFO: Epoch 3 / 20, Step 90 / 280, Loss = 1.6476972961e+02
17-09-2024 14:50:32 - __main__ - <module> - INFO: Epoch 3 / 20, Step 100 / 280, Loss = 1.6688674927e+02
17-09-2024 14:50:38 - __main__ - <module> - INFO: Epoch 3 / 20, Step 110 / 280, Loss = 1.6661624146e+02
17-09-2024 14:50:45 - __main__ - <module> - INFO: Epoch 3 / 20, Step 120 / 280, Loss = 1.6843191528e+02
17-09-2024 14:50:52 - __main__ - <module> - INFO: Epoch 3 / 20, Step 130 / 280, Loss = 1.6824319458e+02
17-09-2024 14:50:58 - __main__ - <module> - INFO: Epoch 3 / 20, Step 140 / 280, Loss = 1.6736375427e+02
17-09-2024 14:51:05 - __main__ - <module> - INFO: Epoch 3 / 20, Step 150 / 280, Loss = 1.6722682190e+02
17-09-2024 14:51:11 - __main__ - <module> - INFO: Epoch 3 / 20, Step 160 / 280, Loss = 1.6829638672e+02
17-09-2024 14:51:18 - __main__ - <module> - INFO: Epoch 3 / 20, Step 170 / 280, Loss = 1.6642094421e+02
17-09-2024 14:51:25 - __main__ - <module> - INFO: Epoch 3 / 20, Step 180 / 280, Loss = 1.6714103699e+02
17-09-2024 14:51:31 - __main__ - <module> - INFO: Epoch 3 / 20, Step 190 / 280, Loss = 1.6635990906e+02
17-09-2024 14:51:38 - __main__ - <module> - INFO: Epoch 3 / 20, Step 200 / 280, Loss = 1.6513014221e+02
17-09-2024 14:51:44 - __main__ - <module> - INFO: Epoch 3 / 20, Step 210 / 280, Loss = 1.6644013977e+02
