06-09-2024 09:57:57 - __main__ - <module> - INFO: Writing into log file: ./logs/training_7.log
06-09-2024 09:57:57 - __main__ - <module> - INFO: Dataset used: /mnt/data/desy/frog_simulated/grid_512_v2/
06-09-2024 09:57:57 - __main__ - <module> - INFO: Noise level used: as_gn00.dat
06-09-2024 09:57:57 - __main__ - <module> - INFO: Size of output tensor: 256 elements
06-09-2024 09:57:57 - __main__ - <module> - INFO: Batch size: 10 elements
06-09-2024 09:57:57 - __main__ - <module> - INFO: Number of epochs: 3
06-09-2024 09:57:57 - __main__ - <module> - INFO: Initial learning rate: 0.0001
06-09-2024 09:57:57 - __main__ - <module> - INFO: Device used (cuda/cpu): cuda
06-09-2024 09:57:57 - __main__ - <module> - INFO: Loading Model...
06-09-2024 09:57:58 - __main__ - <module> - INFO: Loading Model finished!
06-09-2024 09:57:58 - __main__ - <module> - INFO: Loading Data...
06-09-2024 09:57:58 - __main__ - <module> - INFO: Size of dataset: 5000
06-09-2024 09:57:58 - __main__ - <module> - INFO: Size of training data:   4000
06-09-2024 09:57:58 - __main__ - <module> - INFO: Size of validation data: 500
06-09-2024 09:57:58 - __main__ - <module> - INFO: Size of test data:       500
06-09-2024 09:57:58 - __main__ - <module> - INFO: Finished loading data!
06-09-2024 09:57:58 - __main__ - <module> - INFO: Starting training...
06-09-2024 09:58:19 - __main__ - <module> - INFO: Epoch 1 / 3, Step 10, Loss = 0.0110886578
06-09-2024 09:58:41 - __main__ - <module> - INFO: Epoch 1 / 3, Step 20, Loss = 0.0106976828
06-09-2024 09:59:03 - __main__ - <module> - INFO: Epoch 1 / 3, Step 30, Loss = 0.0056387856
06-09-2024 09:59:26 - __main__ - <module> - INFO: Epoch 1 / 3, Step 40, Loss = 0.0055291219
06-09-2024 09:59:48 - __main__ - <module> - INFO: Epoch 1 / 3, Step 50, Loss = 0.0057161422
06-09-2024 10:00:11 - __main__ - <module> - INFO: Epoch 1 / 3, Step 60, Loss = 0.0063712035
06-09-2024 10:00:33 - __main__ - <module> - INFO: Epoch 1 / 3, Step 70, Loss = 0.0058967259
06-09-2024 10:00:56 - __main__ - <module> - INFO: Epoch 1 / 3, Step 80, Loss = 0.0063422386
06-09-2024 10:01:18 - __main__ - <module> - INFO: Epoch 1 / 3, Step 90, Loss = 0.0067358367
06-09-2024 10:01:41 - __main__ - <module> - INFO: Epoch 1 / 3, Step 100, Loss = 0.0013416068
06-09-2024 10:02:03 - __main__ - <module> - INFO: Epoch 1 / 3, Step 110, Loss = 0.0020538163
06-09-2024 10:02:26 - __main__ - <module> - INFO: Epoch 1 / 3, Step 120, Loss = 0.0068295498
06-09-2024 10:02:48 - __main__ - <module> - INFO: Epoch 1 / 3, Step 130, Loss = 0.0034266373
06-09-2024 10:03:11 - __main__ - <module> - INFO: Epoch 1 / 3, Step 140, Loss = 0.0030798163
